CODE_BARRES;NOM;MARQUE;CATEGORIE;ENERGIE_100G;MAT_GRASSES;GRAISSES_SATUREES;GLUCIDES;SUCRES;FIBRES;PROTEINES;SEL;SODIUM;CALCIUM
3179140503249;Noisettes Décortiquées;Vahiné;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Fruits à coques et dérivés, Fruits à coques, Noisettes, Fruits à coques décortiqués, Noisettes décortiquées;654.0;60.0;5.0;10.0;4.0;;17.0;0.01;0.004;
3250390811190;Pain au lait aux œufs frais;Chabrior,Sélection Intermarché,Les Mousquetaires;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Snacks, Petit-déjeuners, Céréales et pommes de terre, Snacks sucrés, Pains, Viennoiseries, Pains au lait, Pains-au-lait-aux-oeufs-frais;346.0;12.2;4.3;48.8;11.7;;8.9;1.1;0.44;
3297760087946;Pomme & Banane Kiwi;CHARLES & ALICE;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Desserts, Aliments à base de fruits et de légumes, Fruits et produits dérivés, Compotes, Compotes de pomme;66.0;0.5;0.15;14.0;12.6;;0.6;0.0;0.0;
3597620006613;Cruesli Chocolat Cappuccino;Quaker,Cruesli,PepsiCo;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Petit-déjeuners, Céréales et pommes de terre, Céréales et dérivés, Céréales pour petit-déjeuner, Céréales au chocolat, Pépites de céréales croustillantes, Pépites de céréales au chocolat;441.0;15.0;3.0;63.0;17.0;9.4;7.1;0.24;0.096;
3250391699964;Crica Abricot;Chabrior;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Petit-déjeuners, Céréales et pommes de terre, Céréales et dérivés, Céréales pour petit-déjeuner, Céréales extrudées, Céréales fourrées;358.0;1.1;0.2;76.6;30.3;6.9;7.0;0.4064;0.16256;
2000000045400;Creamy Choc';Chabrior,Creamy Choc',Intermarché;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Petit-déjeuners, Céréales et pommes de terre, Céréales et dérivés, Céréales pour petit-déjeuner, Céréales extrudées, Céréales fourrées;436.0;14.4;1.9;66.7;41.8;7.6;6.2;1.2;0.48;
5050083414879;Kellogg's Trésor goût brownie chocolat;Trésor,Kellogg's;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Petit-déjeuners, Céréales et pommes de terre, Céréales et dérivés, Céréales pour petit-déjeuner, Céréales au chocolat, Céréales extrudées, Céréales fourrées;421.0;13.0;4.0;69.0;27.0;5.0;7.0;0.75;0.3;
3036811363895;Soupe à la chinoise légumes et vermicelles ;Liebig;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Plats préparés, Soupes, Veloutés, Soupes de légumes, Veloutés de légumes;21.0;0.4;0.1;3.4;0.6;0.6;0.6;0.85;0.34;
3250391489329;Cassoulet Toulousain à la graisse de canard;Claude Léger,Sélection Intermarché,Les Mousquetaires;Viandes et dérivés, Plats préparés, Plats préparés à la viande, Plats à base de haricots, Plats préparés à réchauffer au micro-ondes, Cassoulets, Cassoulets toulousains;147.0;7.9;3.0;8.8;0.6;2.9;8.9;1.0;0.4;
3033710007271;P'tite Boisson Pommes Framboises;Nestlé,Bébé Nestlé,Nestlé bébé;Aliments et boissons à base de végétaux, Boissons, Boissons à base de végétaux, Aliments pour bébé, Boissons aux fruits, Goûters et desserts pour bébé, Boissons pour bébé, Boissons sans sucre ajouté, Dès 6 mois;38.0;0.0;0.0;9.3;8.8;0.0;0.1;0.03;0.012;
3250391906529;Muesli Crisp Biscuité;Chabrior;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Petit-déjeuners, Céréales et pommes de terre, Céréales et dérivés, Céréales pour petit-déjeuner, Mueslis;471.0;19.8;3.9;60.4;17.3;7.9;8.9;0.36068;0.144272;
3250391671854;Crica Lait;Chabrior,Intermarché;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Petit-déjeuners, Céréales et pommes de terre, Céréales et dérivés, Céréales pour petit-déjeuner, Céréales extrudées, Céréales fourrées;444.0;15.6;2.9;64.6;34.6;6.5;7.9;0.47;0.188;
3250390468837;Jambon Serrano;Itinéraire des saveurs,Sélection Intermarché;Viandes et dérivés, Viandes, Charcuteries, Jambons, Jambons crus, Jambons secs, Produits carnés espagnols, Jambons Serrano, en:raw-cured-ham;245.0;13.4;5.1;0.8;0.2;0.5;30.1;4.064;1.6256;
5010477344878;Country crisp délice - Pépites croustillantes - 3 chocolats & noix grillées;Jordans;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Petit-déjeuners, Céréales et pommes de terre, Céréales et dérivés, Céréales pour petit-déjeuner, Céréales au chocolat, Pépites de céréales croustillantes, Pépites de céréales au chocolat;484.0;23.5;6.1;55.1;23.0;7.0;9.7;0.0254;0.01016;
3168930007616;Automne - Hiver - 3 chocolats;Quaker,Cruesli,PepsiCo;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Petit-déjeuners, Céréales et pommes de terre, Céréales et dérivés, Céréales pour petit-déjeuner, Céréales au chocolat, Pépites de céréales croustillantes, Pépites de céréales au chocolat;470.0;20.0;4.5;63.0;26.0;6.0;7.0;0.62;0.248;
3266140059699;Riz à pôeler basmati safran petits pois SAINT JEAN, 300G;Saint Jean;Plats préparés, Frais, Plats préparés frais, Céréales préparées, Riz préparés;152.0;5.3;0.7;22.3;0.9;0.0;3.0;0.88;0.352;
5050083380839;Special K - Noisettes et Amandes effilées;Kellogg's;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Petit-déjeuners, Céréales et pommes de terre, Céréales et dérivés, Céréales pour petit-déjeuner;394.0;5.0;0.8;76.0;18.0;4.5;9.0;1.016;0.4064;
3264057551978;Pancetta;Berni;Viandes et dérivés, Viandes, Charcuteries, Porc et dérivés, Porc, Pancetta;284.0;20.0;7.0;0.7;0.3;;25.0;4.825;1.93;
3700650906857;Amandes décortiquées;Frutsy,Jean-Louis Bassinet;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Fruits à coques et dérivés, Fruits à coques, Fruits à coques décortiqués, Amandes, Amandes décortiquées;645.0;49.9;3.8;21.5;4.2;;21.1;10.0;4.0;
3700068145114;CALAMAR A L'ENCRE ESMERALDA;Esmeralda;Produits de la mer, Mollusques, Calamars;119.0;5.4;1.4;0.0;0.0;0.0;17.6;0.55;0.22;
3323790006814;Pâté en Croûte en Bloc;€co Gourmand;Viandes et dérivés, Plats préparés, Viandes, Charcuteries, Plats préparés à la viande, Plats au porc, Réfrigérés, Charcuteries cuites, Plats préparés réfrigérés, Pâté en croûte;353.0;27.0;10.0;18.0;1.3;;8.0;1.7;0.68;
3250391190379;"Pur Arabica des &quot;4 coins du monde&quot;";Planteur des tropiques;Aliments et boissons à base de végétaux, Boissons, Aliments d'origine végétale, Boissons chaudes, Cafés, Boissons instantanées, Cafés solubles, Boissons sans sucre ajouté;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
3250392383954;Creamy Choc;Chabrior;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Petit-déjeuners, Céréales et pommes de terre, Céréales et dérivés, Céréales pour petit-déjeuner, Céréales au chocolat, Grains soufflées, Céréales extrudées, Céréales soufflées, Céréales fourrées, Céréales à la vanille;436.0;14.4;1.9;66.7;41.8;7.6;6.2;0.65;0.26;
3250391693245;YAB - Yaourt à boire sucré aromatisé;Pâturages,Intermarché;Boissons, Produits laitiers, Produits fermentés, Desserts, Produits laitiers fermentés, Desserts lactés, Boissons lactées, Desserts lactés fermentés, Boissons fermentées, Boissons lactées fermentées, Yaourts, Yaourts à boire, Boissons avec sucre ajouté;72.0;1.3;0.9;12.0;12.0;;3.1;0.08;0.032;
2000000045558;Crica' Caramel et Cacao;Chabrior,Intermarché,Les Mousquetaires,Sélection Intermarché;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Petit-déjeuners, Céréales et pommes de terre, Céréales et dérivés, Céréales pour petit-déjeuner, Céréales au chocolat, Céréales extrudées, Céréales fourrées, Céréales au caramel;438.0;13.6;2.5;69.4;33.9;4.3;7.2;0.16;0.064;
3250391718689;Tapenade noire;Itinéraire des Saveurs,Intermarché;Produits à tartiner, Produits à tartiner salés, Tapenades, Tapenades noires;289.0;29.0;3.9;2.5;0.5;;1.8;2.4;0.96;
3330319300018;Pralines Amandes Entières;Sans marque,MG Europe;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Snacks, Snacks sucrés, Confiseries, Fruits à coques et dérivés, Confiseries de fruits à coques, Pralines;407.0;;0.6;;79.0;1.6;3.3;0.0;0.0;
3250392159887;Crème dessert saveur Banane Flambée Paturages;Pâturages;Produits laitiers, Desserts, Desserts lactés, Crèmes dessert;97.0;2.9;2.0;15.0;12.8;;2.7;0.16;0.064;
3382510018186;Olives vertes dénoyautées à l'huile de tournesol;Tropic Apéro;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Pickles, Produits de l'olivier, Pickles d'origine végétale, Olives, Olives vertes, Olives dénoyautées, Olives vertes dénoyautées;206.0;21.0;3.7;0.5;0.1;3.0;1.3;4.3;1.72;
3250392077914;Crica 2 choco ;chabrior;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Petit-déjeuners, Céréales et pommes de terre, Céréales et dérivés, Céréales pour petit-déjeuner, Céréales au chocolat, Céréales extrudées, Céréales fourrées;449.0;16.2;4.2;63.8;32.5;6.1;9.0;0.59;0.236;
3760058621028;Brioche aux pralinettes traditionnelle, l'unite de;Les delices dauphinois,Délices Dauphinois;Snacks, Snacks sucrés, Viennoiseries, Brioches;358.0;11.8;7.8;55.5;23.7;;7.5;0.7;0.28;
3250390491064;Notre Ratatouille Cuisinée et ses tomates séchées;Saint eloi;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Conserves, Plats préparés, Légumes préparés, Plats préparés en conserve, Ratatouilles;72.0;4.4;0.6;4.0;4.0;;1.3;0.9;0.36;
3250392269661;Tuiles Multi Grains saveur crème poivre;Bouton d'Or;Snacks, Snacks salés, Amuse-gueules, Chips et frites, Chips;458.0;17.3;1.6;66.5;10.7;6.0;6.3;1.83;0.732;
3266470098023;Saucisse de Morteau fumée en tuyé;Clavière;Viandes et dérivés, Viandes, Charcuteries, Saucisses, Saucisses françaises, Saucisses de Morteau;339.0;30.0;11.9;1.0;0.8;;16.3;2.2;0.88;
3250390150671;Petit Pont-l'Evêque AOP;Itinéraire des Saveurs,Sélection Intermarché,Les Mousquetaires;Produits laitiers, Produits fermentés, Produits laitiers fermentés, Fromages, Fromages de vache, Frais, Fromages de France, Fromages pasteurisés, Fromages à pâte molle à croûte lavée, Pont-l'évêque, en:aoc-cheeses, en:aoc-products, en:labeled-cheeses, en:labeled-products;297.0;23.0;16.0;0.5;0.5;;22.0;1.6;0.64;
3250392396848;Infusion Relax Max;Cotterley;Aliments et boissons à base de végétaux, Boissons, Boissons chaudes, Boissons à base de végétaux, Infusions, Boissons sans sucre ajouté;1.0;0.1;0.05;0.5;0.5;;0.1;0.004;0.0016;
3451790851636;Le Beurre Léger 41% doux;Elle & Vire,Savencia;Produits laitiers, Matières grasses, Produits à tartiner, Matières grasses à tartiner, Matières grasses animales, Matière grasse laitière, Produits laitiers à tartiner, Beurres, Beurres doux, Beurres allégés, Beurres de crème douce;394.0;41.0;25.7;6.1;1.9;0.0;0.2;0.4;0.16;
3250392433116;Lot de 3 Brioches Tranchées;Chabrior;Snacks, Snacks sucrés, Viennoiseries, Brioches, Brioches tranchées;333.0;10.2;4.8;50.0;10.1;;8.9;0.8;0.32;
3250392393458;Lait Demi-Ecrémé stérilisé U.H.T. (Format spécial +2 Gratuits);Paturages,Intermarché;Produits laitiers, Laits, Laits homogénéisés, Laits demi-écrémés, Laits UHT;46.0;1.6;1.0;4.8;4.8;;3.2;0.13;0.052;120.0
3410280021423;Saucisses Lentilles;Top Budget,Les Mousquetaires;Conserves, Viandes et dérivés, Plats préparés, Plats préparés à la viande, Plats préparés en conserve, Plats à base de lentilles, Saucisses aux lentilles;101.0;3.9;1.2;8.2;0.5;;7.0;0.99;0.396;
3250392498795;Riz au Lait Saveur Vanille (6+2 Gratuits);Paturages;Produits laitiers, Desserts, Desserts lactés, Frais, Puddings, Riz au lait, Riz au lait saveur vanille, Desserts lactés à la vanille;129.0;3.3;2.2;21.2;13.8;;3.6;0.1;0.04;
260019008538;Pain complet;Intermarché;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Pains, Pains complets;257.0;1.3;0.4;46.4;1.4;8.2;10.5;1.275;0.51;
3302180035009;Pâté fritons de canard gras;Le Revelois;Viandes et dérivés, Viandes, Charcuteries, Charcuteries diverses, Pâté fritons;271.0;20.2;7.96;1.0;0.5;0.0;22.4;1.7;0.68;
3574100075215;Sorbet plein fruits Mangue;Jampi;Desserts, Surgelés, Desserts glacés, Glaces et sorbets, Produits artisanaux, Sorbets, Sorbets à la mangue;142.0;0.3;0.1;31.0;28.0;;0.3;0.004;0.0016;
3250391821693;Cookies Choco Pepit';Chabrior,Intermarché;Snacks, Snacks sucrés, Biscuits et gâteaux, Biscuits, Biscuits au chocolat;511.0;26.4;11.1;60.3;33.5;3.03;6.6;0.52;0.208;
3038359001222;Couscous;Regia;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Céréales et dérivés, Semoules de céréales, Semoules de blé, Semoules de blé dur, Semoules de blé dur pour couscous;369.0;2.0;0.4;72.9;3.0;3.4;13.2;0.05;0.02;
3076820002132;Olives Vertes à La Farce De Poivron Doux, La Boite De;Crespo;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Pickles, Produits de l'olivier, Pickles d'origine végétale, Olives, Olives vertes, Olives farcies, Olives vertes farcies, Olives vertes farcies au poivron;145.0;15.0;3.0;0.0;0.0;2.3;0.9;4.5;1.8;
3250392488154;Croc ton Bol;Chabrior,Intermarché;Desserts, Desserts au chocolat;445.0;14.0;11.1;70.8;33.4;3.6;7.1;0.22;0.088;
3046920047340;Création - Chocolat au lait, cœur de truffe à la poudre d'amande;Lindt;Snacks, Snacks sucrés, Cacao et dérivés, Chocolats, Chocolats au lait, Chocolats fourrés, Chocolats au lait extra fin, Chocolats au lait fourrés;575.0;38.0;21.0;50.0;49.0;;7.0;0.199898;0.0799592;
3181580250508;Cake aux olives en robe de lard;Qualité Traiteur,Sans marque,Jean Stalaven;Snacks, Snacks salés, Plats préparés, Pizzas tartes salées et quiches, Tartes salées, Tartes, en:savoury-cake-with-cheese-vegetables-meat-fish-poultry, Cakes aux olives;386.0;30.0;6.4;16.0;1.1;;13.0;2.1;0.84;
3384110003678;Civier Bressan;Saveurs Bressanes;Viandes et dérivés, Plats préparés, Viandes, Charcuteries, Charcuteries diverses, Plats préparés à la viande, Pâté, Plats au porc, Pâtés de porc;165.0;12.0;4.6;1.4;1.1;;12.0;1.7;0.68;
3250391456093;Mangue coupée en morceaux;Adelie;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Fruits et produits dérivés, Fruits, Fruits tropicaux, Mangues;62.0;0.3;0.1;13.4;13.4;;0.4;0.01;0.004;
5420058005980;Sauce Chocolat au Lait;Pastador;Condiments, Aides culinaires, Sauces, Sauces dessert, Sauce au chocolat, Nappages, en:groceries, Sauces sucrées;298.0;2.4;1.4;66.0;50.0;0.4;1.4;0.2;0.08;
3428272140014;Sportéus au Chocolat;Lactel;Boissons, Produits laitiers, Boissons lactées, Laits aromatisés, Laits aromatisés au chocolat, Boissons avec sucre ajouté;78.0;0.5;0.3;11.5;11.3;;7.3;0.0;0.0;149.0
3250392407438;Le Millefeuille Saumon Fumé, Fromage Blanc & Décor de Petits Légumes;Monique Ranou,Intermarché;Snacks, Snacks salés, Amuse-gueules, Surgelés, Plats préparés, Plats préparés au poisson, Plats au saumon, Plats préparés surgelés, Entrées froides;197.0;14.5;7.2;7.6;3.5;;8.2;0.57;0.228;
3760058622230;Sapin de Noël;Les Délices Dauphinois;Snacks, Snacks sucrés, en:Festive foods, Aliments et boissons de Noël, Viennoiseries, Brioches;345.0;11.6;5.9;53.4;22.8;0.0;6.9;0.77;0.308;
8594161960102;Supreme Energy Gum;L.A Fuel,L.A. Fuel;Snacks, Snacks sucrés, Confiseries, Chewing-gum, Chewing-gum sans sucres;128.0;0.21;0.04;51.1;0.0;2.8;0.0;0.0;0.0;
3250390155300;6 Œufs Régionaux;Moisson;Produits d'élevages, Œufs, Œufs de poules, Œufs de poules élevées en cage;142.0;9.86;0.4;0.8;0.22;;12.6;0.0;0.0;
3250391546114;Pâté en Croûte Richelieu 2 Tranches;Intermarché;Viandes et dérivés, Viandes, Charcuteries, Charcuteries cuites, Pâté en croûte;275.0;17.3;7.7;18.7;1.5;0.0;10.5;1.74;0.696;
3250392226282;Renne Chocolat au Lait;Ivoria,Intermarché;Snacks, Snacks sucrés, Cacao et dérivés, en:Festive foods, Aliments et boissons de Noël, Chocolats, Moulages en chocolat, Chocolats au lait, Chocolats de Noël;549.0;33.0;21.0;57.0;57.0;;6.1;0.16;0.064;
3250392405342;5 Chaussons aux Pommes;Chabrior,Intermarché;Snacks, Snacks sucrés, Viennoiseries, Chaussons aux pommes;352.0;14.3;9.4;50.4;15.3;;4.6;0.64;0.256;
3258561419046;Lait Demi-Écrémé Stérilisé;Belle France;Produits laitiers, Laits, Laits demi-écrémés;45.0;1.55;1.1;4.7;4.7;;3.3;0.12;0.048;
3250391814213;Les Cuisinés, Acras de morue Créole, prêt à réchauffer, la barquette de 200 g;Intermarché,Sélection Les Mousquetaires,Les Mousquetaires;Produits de la mer, Poissons et dérivés, Snacks, Poissons, Snacks salés, Amuse-gueules, Poissons maigres, Préparations de poisson, Morues, Acras de morue, en:preparations-made-from-fish-meat;183.0;8.1;1.0;13.4;0.4;;13.3;2.3;0.92;
3250391695805;, Olives noires a la grecque aux herbes de Provence, le sachet de 125 g;Bouton d'Or,Intermarché;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Pickles, Produits de l'olivier, Pickles d'origine végétale, Olives, Olives noires, Olives marinées;349.0;34.6;4.2;4.5;1.0;9.2;2.0;9.75;3.9;
3760058620427;Couronne des rois aux fruits confits;Les Délices Dauphinois;Snacks, Snacks sucrés, Biscuits et gâteaux, Pâtisseries;330.0;9.6;5.7;54.1;25.0;;6.6;0.9;0.36;
3250391168248;Saumon et Ses tagliatelles, Sauce Beurre Blanc;Monique Ranou,Intermarché;Meals, Refrigerated foods, Refrigerated meals;181.0;9.8;3.9;15.7;1.6;1.1;7.0;0.47;0.188;
3760023454101;Gingembre morceaux;Jean louis bassinet,Jean-Louis Bassinet;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Condiments, Epices, Gingembre, en:groceries;360.0;0.0;0.0;89.0;74.0;2.0;0.0;0.4;0.16;
3330319300025;Pralines amandes concassées;Sans marque,MG Europe;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Snacks, Snacks sucrés, Cacao et dérivés, Confiseries, Fruits à coques et dérivés, Confiseries chocolatées, Bonbons de chocolat, Confiseries de fruits à coques;412.0;6.6;0.6;84.0;77.0;1.7;3.2;0.0;0.0;
3250392519001;Galette des Rois Frangipane Pur Beurre;La Fournée Campanière;Snacks, Snacks sucrés, Biscuits et gâteaux, Pâtisseries, Galettes des rois;478.0;32.0;18.0;35.0;12.0;;6.8;0.54;0.216;
3250391210138;Assortiments de Confiseries Gélifiées et de Réglisse ;Elodie,Intermarché;Snacks, Snacks sucrés, Confiseries, Bonbons, Bonbons gélifiés;338.0;0.8;0.2;77.4;57.1;0.0;4.3;0.63;0.252;
3250392553159;Yaourt à la Grecque;Pâturages,Intermarché;Produits laitiers, Produits fermentés, Desserts, Produits laitiers fermentés, Desserts lactés, Desserts lactés fermentés, Yaourts, Yaourts vanille, Yaourts à la grecque;212.0;8.4;5.6;12.7;11.7;0.5;3.7;0.13;0.052;120.0
3250390899785;Mon Snack;Monique Ranou;Sandwichs, Sandwichs garnis de charcuteries, Sandwichs au fromage, Sandwichs au bacon, Sandwichs au chèvre;164.0;4.0;1.8;23.0;3.2;0.0;7.5;0.95;0.38;
3250392263423;Les Créations Les Fabuleux mini moelleux aux noisettes le paquet de 210 g;Chabrior;Snacks, Desserts, Snacks sucrés, Biscuits et gâteaux, Gâteaux;449.0;25.6;13.4;47.3;37.8;;6.4;0.53;0.212;
3760023450486;Pistaches décortiquées non salées;Jean louis bassinet,Jean-Louis Bassinet;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Fruits à coques et dérivés, Fruits à coques, Fruits à coques décortiqués, Pistaches, Pistaches décortiquées;557.0;44.44;5.44;27.97;7.56;;20.6;0.0;0.0;
3250390510130;épices Cigalou à Paella;Cigalou,Intermarché;Condiments, en:groceries;303.0;2.6;0.5;47.6;11.3;;11.9;3.8;1.52;
3760023451971;Mélange québécois;Jean louis bassinet,Jean-Louis Bassinet;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Fruits et produits dérivés, Produits déshydratés, Aliments à base de plantes séchées, Fruits secs, Mélanges de fruits secs;435.0;15.83;2.83;65.18;50.65;;5.6;0.5;0.2;
3760023451414;Pralines amandes rouges;Jean-Louis Bassinet;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Snacks, Snacks sucrés, Confiseries, Fruits à coques et dérivés, Confiseries de fruits à coques, Pralines;418.0;5.3;0.23;78.4;77.1;;0.0;0.09;0.036;
3251140001113;Fruit de nos régions;Fruit De Nos Regions,Fruits de Nos Régions,Intermarché;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Petit-déjeuners, Aliments à base de fruits et de légumes, Produits à tartiner, Fruits et produits dérivés, Pâtes à tartiner végétales, Produits à tartiner sucrés, Confitures et marmelades, Confitures, Confitures d'abricot;204.0;0.5;0.5;50.1;47.6;;0.5;0.03;0.012;
3250392090319;La Délicieuse Framboise & Litchi;Élodie,Intermarché,Sélection Intermarché;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Petit-déjeuners, Produits à tartiner, Pâtes à tartiner végétales, Produits à tartiner sucrés, Confitures et marmelades, Confitures, Confitures de fruits rouges, Confitures de framboises;181.0;0.5;0.1;45.0;45.0;;0.7;0.05;0.02;
3760023454293;Pavés de Pâtes de Fruits Qualité Auvergne;Jean-Louis Bassinet;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Snacks, Aliments à base de fruits et de légumes, Snacks sucrés, Confiseries, Fruits et produits dérivés, Pâtes de fruits;327.0;0.2;0.0;80.0;71.0;0.0;0.7;0.0;0.0;
3250391011667;Riz Long Semi Complet;Regain Bio,Intermarché;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Graines, Céréales et dérivés, Céréales en grains, Riz, Riz long grain;344.0;2.0;0.4;72.8;0.4;1.7;7.8;0.02;0.008;
3770002558126;Macarons d'antan framboise acidulée;Le collectif des gourmandes;Snacks, Desserts, Snacks sucrés, Biscuits et gâteaux, Pâtisseries, Macarons;489.0;25.7;3.7;49.9;48.9;;14.7;0.04;0.016;
3760023454477;Melons lamelles;Jean-Louis Bassinet;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Fruits et produits dérivés, Fruits, Melons et pastèques, Melons;354.0;0.0;0.0;87.0;72.0;;0.0;0.75;0.3;
3250390775577;Fromage pour tartiflette;Páturages,Sélection des Mousquetaires,Les Mousquetaires;Produits laitiers, Produits fermentés, Produits laitiers fermentés, Fromages, Fromages de vache, Frais, Fromages de France, Fromages pasteurisés, Fromages industriels, Fromages pour tartiflette;326.0;27.0;19.3;1.0;1.0;0.5;19.7;1.5;0.6;
3330316000294;Mélange asiatique;Sans marque,MG Europe;Snacks, Snacks salés, Amuse-gueules, Biscuits apéritifs;399.0;6.9;1.5;73.3;2.6;;10.1;0.85;0.34;
3250392041809;Les pates au poulet et légumes au curry vert;Monique Ranou;Plats préparés, Plats à base de pâtes, Plats préparés à réchauffer au micro-ondes, Box de nouilles, Box;129.0;3.6;0.6;15.7;0.8;;5.8;0.98;0.392;
3250391558827;Confiture allegée;Paquito,Intermarché;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Petit-déjeuners, Produits à tartiner, Pâtes à tartiner végétales, Produits à tartiner sucrés, Confitures et marmelades, Confitures, Confitures de fruits rouges, Confiture de fruits allégée en sucres, Confitures de fraises;166.0;0.5;0.1;40.0;38.7;;0.5;0.03;0.012;
3250391282951;Sauce Barbecue;Bouton d'Or;Condiments, Sauces, Sauces barbecue, en:groceries;144.0;0.7;0.0;33.3;24.0;0.9;0.7;1.8;0.72;
3700650906581;Pignon de pin du Portugal;Jean louis bassinet;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Fruits à coques et dérivés, Fruits à coques, Pignons de pin;583.0;45.0;13.3;14.0;10.0;;31.6;;;
3300560200849;Saucisse de Morteau;Saborec;Viandes et dérivés, Viandes, Charcuteries, Saucisses, Saucisses françaises, Saucisses de Morteau;330.0;29.0;11.0;0.6;0.5;;17.0;2.1;0.84;
7613035753631;Fitness Chocolat Noir;Nestlé;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Petit-déjeuners, Céréales et pommes de terre, Céréales et dérivés, Céréales pour petit-déjeuner, Céréales au chocolat;392.0;6.7;3.9;70.2;16.3;7.9;8.8;0.94;0.376;
3351160000285;Rosette de Lyon;Ogier salaisons;Viandes et dérivés, Viandes, Charcuteries, Saucissons, Rosettes;422.0;31.8;12.7;4.7;2.0;;25.8;3.8;1.52;
8410783327188;Lomo español tradicional recipe;Noel;Snacks, Viandes et dérivés, Snacks salés, Viandes, Charcuteries, Porc et dérivés, Porc, Tapas, en:Porc, Lomo, Longe de porc, Longe de porc saumurée;230.0;10.0;4.1;0.5;0.5;;35.0;4.5;1.8;
3067162277258;Magret de Canard du Sud-Ouest;Delpeyrat;Viandes et dérivés, Plats préparés, Viandes, Plats préparés à la viande, Volailles, Canards, Plats à la volaille, Plats au canard, Magrets de canard, Magret de canard séché;362.0;31.0;11.0;1.1;0.7;;20.0;4.2;1.68;
3250392227074;Les Créations Fiorini Les Luxueuses Mafalde le paquet de 500 g;FIORINI,Intermarché;Pâtes de semoule de blé dur;358.0;1.3;0.3;73.6;4.0;0.0;11.3;0.01;0.004;
3068110880230;Farine de blé fluide;Francine;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Céréales et dérivés, Farines, Farines de céréales, Farines de blé, Farines de blé type T45;344.0;1.1;0.2;72.0;0.7;3.9;10.1;0.0;0.0;
7613033908477;Grand Chocolat Éclat Noir aux Éclats de fève de Cacao Noir;Nestlé,Nestlé Grand Chocolat;Snacks, Snacks sucrés, Cacao et dérivés, Chocolats, Chocolats noirs, Chocolats noirs aux fèves de cacao;549.0;35.3;21.1;45.2;42.2;9.7;7.7;0.0;0.0;
3250392519971;L'insulaire - Chocolat Noir 66% Sao Tomé;Intermarché;Snacks, Snacks sucrés, Cacao et dérivés, Chocolats, Chocolats noirs;561.0;38.3;24.0;41.0;32.9;9.6;8.2;0.01;0.004;
3250391751976;Foie Gras de Canard Entier du Sud-Ouest;Itinéraire des Saveurs,Intermarché;Poissons et viandes et oeufs, Foies gras, Foies gras de canard, Foies gras entiers;546.0;56.4;24.0;1.8;1.1;0.0;7.8;0.97;0.388;
3606525533541;Lardons Fumés;Terres de Fraîcheur;Viandes et dérivés, Viandes, Charcuteries, Charcuteries diverses, Allumettes de porc, Lardons de porc, Lardons de porc fumés;269.0;23.0;9.0;1.5;1.5;;14.0;2.6;1.04;
