CODE_BARRES;NOM;MARQUE;CATEGORIE;ENERGIE_100G
3250391650231;Harengs fumés doux;Odyssée,Sélection Intermarché;Produits de la mer, Poissons et dérivés, Poissons, Poissons gras, Filets de poissons, Harengs, Poissons fumés, Harengs fumés, Filets de harengs, Filet de hareng fumé doux, Harengs Fumés Doux;176.0
3250391649624;Assortiement raclette;Intermarché, FE P&C;;349.0
3250391653799;Oeufs de truite - Elevée en France;les mousquetaires, Les Créations, Capitaine cook;en:Trout eggs, Oeufs de truite;
3250391654482;Huile végétale;Bouton d'or;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Matières grasses, Matières grasses végétales, Huiles;
3250391655168;Galettes de blé noir jambon emmental;Intermarché,Itinéraire des Saveurs;Viandes et dérivés, Plats préparés, Crêpes et galettes, Plats préparés à la viande, Plats au porc, Réfrigérés, Plats préparés réfrigérés, Galettes, Galettes de blé noir, Galettes garnies;153.0
3250391656653;4 huiles végétales equalio;Bouton d'or;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Matières grasses, Matières grasses végétales, Huiles;900.0
3250391661022;Tarama aux œufs de cabillaud;Odyssée;Produits de la mer, Produits à tartiner, Produits à tartiner salés, Taramas, Taramas au cabillaud;478.0
3250391661053;Les parfumés emincés de saumon fumé aux 5 baies;Capitaine cook,intermarché, Les creations;Produits de la mer, Poissons et dérivés, Poissons, Poissons gras, Saumons, Poissons fumés, Saumons d'élevage, Saumons fumés, Saumons fumés d'élevage;222.0
3250391658787;Craquant chocolat noisettes;Adelie,Les Créations;Snacks, Snacks sucrés, Surgelés, Biscuits et gâteaux, Gâteaux et pâtisseries surgelés;
3250391658008;Cigalou, Curry, melange d'epices, le pot de;Cigalou;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Condiments, Epices, Mélanges d'épices, Curry en poudre, en:groceries;
3250391661206;Tamara aux œufs de cabillaud;Odyssée;Produits de la mer, Produits à tartiner, Produits à tartiner salés, Taramas, Taramas au cabillaud;364.0
3250391670895;100% Pur Jus Pressé Ananas;Paquito;Aliments et boissons à base de végétaux, Boissons, Boissons à base de végétaux, Frais, Boissons aux fruits, Jus et nectars, Jus de fruits, Jus d'ananas, Jus de fruits pur jus, Jus d'ananas pur jus;49.0
3250391666287;Doré à la broche délicatement rôti;Monique ranou;Viandes et dérivés, Charcuteries, Jambons, Jambons blancs, Jambon doré à la broche;115.0
3250391672660;Sélection de 3 riz;Saint Éloi,Intermarché,Sélection Intermarché;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Graines, Céréales et dérivés, Céréales en grains, Riz, Mélanges de riz;353.0
3250391672608;Mogette de Vendée Label Rouge;Itinéraire des Saveurs, Itineraire de nos regions;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Légumineuses et dérivés, Aliments à base de fruits et de légumes, Légumineuses, Graines, Graines de légumineuses, Légumes et dérivés, Légumineuses sèches, en:Common beans, Haricots blancs, Légumes français, en:White kidney beans, Mogette de Vendée;303.0
3250391676828;Sirop de menthe bio;Paquito;Boissons, Sirops, Boissons sans alcool, Sirops aromatisés, Sirops de menthe, Boissons avec sucre ajouté;300.0
3250391676767;Sirop citron vert;Paquito,Intermarché;Boissons, Sirops, Boissons sans alcool, Sirops aromatisés, Sirops de citron vert, Boissons avec sucre ajouté;41.5
3250391676583;Jus de pomme de Bretagne;Itinéraire des Saveurs, Itineraire de nos regions;Aliments et boissons à base de végétaux, Boissons, Boissons à base de végétaux, Boissons aux fruits, Jus et nectars, Jus de fruits, Jus de fruits pur jus, Boissons sans sucre ajouté, Jus de pomme, Jus de pommes pur jus;52.0
3250391676675;Producteurs et Commerçants Bio Pur Jus d'orange biologique;Paquito,Intermarché;Aliments et boissons à base de végétaux, Boissons, Boissons à base de végétaux, Boissons aux fruits, Jus et nectars, Jus de fruits, Jus d'orange;
3250391676705;Producteurs et commerçants Bio Pur Jus de pomme;Paquito;Aliments et boissons à base de végétaux, Boissons, Boissons à base de végétaux, Boissons aux fruits, Jus et nectars, Jus de fruits, Boissons sans sucre ajouté, Jus de pomme;
3250391684779;Quenelles nature aux œufs frais;Monique ranou;Plats préparés, Quenelles, Quenelles nature;216.0
3250391686667;Riz arborio pour risotto;Itinéraire des Saveurs,Intermarché;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Graines, Céréales et dérivés, Céréales en grains, Riz, Riz de variété japonica, Riz pour risotto, Riz à grain court, Riz arborio;347.0
3250391697762;Miel de lavande de Provence;Intermarché,Itinéraire de nos Régions;Petit-déjeuners, Produits à tartiner, Produits à tartiner sucrés, Produits de la ruche, Produits d'élevages, Édulcorants, Miels, Miels français, Miels de lavande, Miels crémeux, Miels de Provence;
3250391696727;Ile de Beauté Rosé;Expert club;Boissons, Boissons alcoolisées, Vins, Vins français, Vins rosés, Corse, Île de Beauté;67.0
3250391698011;Bacon grandes tranches;Monique ranou;Viandes et dérivés, Viandes, Charcuteries, Porc et dérivés, Porc, Bacon, Bacon fumé, Bacon en tranche;248.0
3250391698974;Sauce Aïoli à l'ail;Bouton d'or;Conserves, Condiments, Sauces, Aïolis, en:groceries;
3250391701339;Huile d'olive vierge extra;Itineraire des saveurs;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Matières grasses, Matières grasses végétales, Produits de l'olivier, Huiles, Huiles d'olive, Huiles et graisses grecques, Huiles d'olive de Grèce, Huiles d'olive vierges extra, Huiles d'olive vierges;900.0
3250391701285;Huile d'olive vierge extra;Itinéraire des Saveurs;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Matières grasses, Matières grasses végétales, Produits de l'olivier, Huiles, Huiles d'olive, Huiles d'olive d'Italie, Huiles d'olive vierges extra, Huiles d'olive vierges;900.0
3250391712632;Steak viande hachée 5% Pur boeuf;Jean roze;;129.0
3250391721405;Olives grecques dénoyautées piquantes;Itinéraire des Saveurs;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Pickles, Produits de l'olivier, Pickles d'origine végétale, Olives, Olives vertes, Olives dénoyautées, Olives vertes dénoyautées;131.0
3250391721429;Olives Grecques dénoyautées à l'ail;Itinéraire des Saveurs;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Pickles, Produits de l'olivier, Pickles d'origine végétale, Olives, Olives vertes, Olives dénoyautées, Olives vertes dénoyautées;165.0
3250391727414;Céréales crica choc' chocolat noisette;Chabrior,Intermarché;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Petit-déjeuners, Céréales et pommes de terre, Céréales et dérivés, Céréales pour petit-déjeuner, Céréales au chocolat, Céréales extrudées, Céréales fourrées;426.0
3250391737161;Petit beurre bio;Intermarché,Chabrior,Filet Bleu;Snacks, Snacks sucrés, Biscuits et gâteaux, Biscuits, Petits beurres;446.0
3250391737109;Galettes bretonnes pur beurre bio;Chabrior;Snacks, Snacks sucrés, Biscuits et gâteaux, Crêpes et galettes, Biscuits, Biscuits sablés, Galettes;489.0
3250391738250;Pains pour hamburger classiques;Chabrior;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Pains, Pains spéciaux, Pains Burger;276.0
3250391749201;Sauce Bearnaise, le flacon de 350 g;Bouton d'or,Intermarché;Condiments, Sauces, Sauces béarnaises, en:groceries;557.0
3250391751051;Roquefort - au lait cru de brebis - Appellation d'Origine Protégée - Aveyron Itinéraire des Saveurs;Itinéraire des Saveurs, Itineraire de nos regions;Produits laitiers, Produits fermentés, Produits laitiers fermentés, Fromages, Fromages à pâte persillée, Fromages de France, Fromages au lait cru, Fromages à pâte persillée français, Fromages de brebis, Roqueforts;
3250391759873;Le charolais Burger viande Charolaise sauce au poivre, 195 g;Monique ranou;Sandwichs, Hamburgers;262.0
3250391758142;Yaourt pur brebis sur lit de châtaignes;Pâturages,Le petit basque;Produits laitiers, Produits fermentés, Desserts, Produits laitiers fermentés, Desserts lactés, Desserts lactés fermentés, Desserts lactés fermentés aux fruits, Yaourts, Yaourts aux fruits, Yaourts sucrés, Yaourts à la châtaigne, Yaourts au lait de brebis;117.0
3250391759736;Véritable Andouille de Guémené;Itinéraire des Saveurs;Viandes et dérivés, Viandes, Charcuteries, Charcuteries cuites, Andouilles, Andouilles de Guémené;252.0
3250391773879;Gaufres fourrage au miel BIO;Chabrior;Snacks, Snacks sucrés, Biscuits et gâteaux, Biscuits, Pâtisseries, Gaufres;463.0
3250391764426;Préparation de Rhubarbe de Champagne Ardenne;Itinéraire des saveurs;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Petit-déjeuners, Aliments à base de fruits et de légumes, Produits à tartiner, Pâtes à tartiner végétales, Produits à tartiner sucrés, Légumes et dérivés, Confitures et marmelades, Confitures, Confitures de rhubarbe, en:vegetable-jams;
3250391765003;Préparation de mirabelles de lorraine;Itinéraire des Saveurs,Intermarché;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Petit-déjeuners, Produits à tartiner, Pâtes à tartiner végétales, Produits à tartiner sucrés, Confitures et marmelades, Confitures, Confitures de prunes, Confitures de mirabelles;209.0
3250391774142;Chabrior Petits pains grillés 6 céréales;Chabrior;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Pains, Pains grillés, Petits pains grillés;399.0
3250391773930;Palmiers au sucre de canne bio;Chabrior;Snacks, Snacks sucrés, Biscuits et gâteaux, Biscuits, Biscuits feuilletés, Palmiers;524.0
3250391778188;Nems crevette crabe + sauce nuoc mam;Intermarche, FE P&C;Plats préparés, Réfrigérés, Nems, Plats préparés réfrigérés;178.0
3250391776214;Nems poulet;Intermarché, FE P&C;Viandes et dérivés, Plats préparés, Plats préparés à la viande, Plats à la volaille, Plats au poulet, Nems, Nems au poulet;220.0
3250391776191;4 Nems au poulet, sauce Nuoc Mam;Intermarché, FE P&C;Viandes et dérivés, Plats préparés, Plats préparés à la viande, Plats à la volaille, Plats au poulet, Nems, Nems au poulet;189.0
3250391781775;Huile de tournesol vierge extraite à froid bio;Bouton d'or;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Matières grasses, Matières grasses végétales, Huiles, Graines de tournesol et dérivés, Huiles de tournesol;828.0
3250391781805;Huile de colza vierge biologique;Bouton d'or;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Matières grasses, Matières grasses végétales, Huiles, Huiles de colza;900.0
3250391781683;Spaghetti Bio;BIO Fiorini,Sélection Intermarché,Les Mousquetaires, Fiorini;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Céréales et dérivés, Pâtes alimentaires, Pâtes alimentaires de céréales, Pâtes sèches, Pâtes de blé dur, Spaghetti, Spaghettis de blé dur;359.0
3250391781591;Velouté légumes variés bio;Saint eloi;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Plats préparés, Soupes, Veloutés, Soupes de légumes, Veloutés de légumes;34.0
3250391782598;Rôti de poulet 100% filet;Monique ranou;Viandes et dérivés, Charcuteries, Charcuteries cuites, Blancs de volaille en tranches, Blancs de poulet en tranches;103.0
3250391782611;2 Galettes de Blé Noir Paysanne;Itinéraire des Saveurs,Intermarché, Itineraire de nos regions;Plats préparés, Crêpes et galettes, Réfrigérés, Plats préparés à réchauffer au micro-ondes, Plats préparés réfrigérés, Galettes, Galettes de blé noir, Galettes garnies;
3250391781836;Farine blanche BIO;Chabrior;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Céréales et dérivés, Farines, Farines de céréales, Farines de blé, Farines de froment, Farines de blé type T65;359.0
3250391790708;Clafoutis aux cerises;Pâturages;Snacks, Desserts, Snacks sucrés, Biscuits et gâteaux, Gâteaux, Clafoutis, Clafoutis aux fruits, Clafoutis aux cerises;181.0
3250391785513;Cheddar extra mature;Itineraire des saveurs;Produits laitiers, Produits fermentés, Produits laitiers fermentés, Fromages, Fromages de vache, Fromages du Royaume-Uni, Fromages d'Angleterre, Cheddars, Cheddar extra-mature;413.0
3250391786930;Jambon sec 7 mois d’affinage;Monique ranou;Viandes et dérivés, Viandes, Charcuteries, Jambons, Jambons crus, Jambons secs;241.0
3250391798919;Sablés pur beurre aux pommes;Itinéraire des Saveurs,Intermarché;Snacks, Snacks sucrés, Biscuits et gâteaux, Biscuits, Biscuits sablés;495.0
3250391798940;Lunettes de Romans à la fraise de la Drôme;Itinéraire des Saveurs;Snacks, Snacks sucrés, Biscuits et gâteaux, Biscuits, Biscuits à la fraise, Lunettes à la fraise;448.0
3250391794737;Cannelloni pur bœuf;Fiorini,Sélection des Mousquetaires,Les Mousquetaires;Conserves, Viandes et dérivés, Plats préparés, Viandes, Plats à base de pâtes, Plats préparés à la viande, Préparations de viande, Pâtes farcies, Plats au bœuf, Cannelloni préparés, Plats préparés en conserve, Cannelloni au boeuf, Cannelloni à la bolognaise;106.0
3250391795437;Navettes de Provence saveur fleur d'oranger;Itinéraire des Saveurs;Snacks, Snacks sucrés, Biscuits et gâteaux, Biscuits, Navettes à la fleur d'oranger;
3250391800261;Sauce chasseur aux champignons;Bouton d'or;Condiments, Produits déshydratés, Sauces, Sauces chasseur, en:groceries;
3250391799879;Printendre - Fromage ail et fines herbes;Pâturages,Intermarché;Produits laitiers, Produits fermentés, Produits laitiers fermentés, Produits à tartiner, Fromages, Produits à tartiner salés, Fromages pasteurisés, Fromages à tartiner, Fromages Ail et fines herbes;237.0
3250391799930;Les tranchettes croque monsieur à l'emmental;Pâturages,Sélection des Mousquetaires,Les Mousquetaires,Intermarché;Produits laitiers, Produits fermentés, Produits laitiers fermentés, Fromages, Fromages de vache, Frais, Fromages en tranches, Fromages fondus, Fromages fondus à l'emmental;249.0
3250391802647;Le mathurin l'elancé;Monique ranou;Viandes et dérivés, Viandes, Charcuteries, Saucissons;242.0
3250391808694;Crème liquide entière 30 % MG BIO;Pâturages;Produits laitiers, Crèmes, Crèmes UHT, Crèmes liquides, Crèmes entières;292.0
3250391814299;Anchois marinés à la provençale;Intermarché, P&C;Produits de la mer, Poissons et dérivés, Poissons, Poissons gras, Anchois, Filets de poissons, Filets d'anchois, Filets d'anchois marinés, Filets d'anchois marinés à l'huile végétale, Filets d'anchois marinés à la Provençale;
3250391814091;Petit Lait;Chabrior;Snacks, Snacks sucrés, Biscuits et gâteaux, Biscuits, Biscuits au lait;
3250391814312;Anchois ail et persil;Intermarché, P&C;Produits de la mer, Poissons et dérivés, Poissons, Poissons gras, Anchois, Filets de poissons, Filets d'anchois, Filets d'anchois marinés, Filets d'anchois marinés à l'ail et au persil, Filets d'anchois marinés à l'huile végétale;180.0
